date,areaType,areaCode,areaName,metric,age,value,rate
14/01/2021,nation,W92000004,Wales,femaleCases,50_to_54,8403,8230.8
14/01/2021,nation,W92000004,Wales,femaleCases,55_to_59,7508,6633.2
14/01/2021,nation,W92000004,Wales,femaleCases,60_to_64,5232,5287.4
14/01/2021,nation,W92000004,Wales,femaleCases,65_to_69,2939,3140.7
14/01/2021,nation,W92000004,Wales,femaleCases,70_to_74,2601,2807.3
14/01/2021,nation,W92000004,Wales,femaleCases,75_to_79,2317,3443.7
14/01/2021,nation,W92000004,Wales,femaleCases,80_to_84,2387,4767.5
14/01/2021,nation,W92000004,Wales,femaleCases,85_to_89,2299,7077.8
14/01/2021,nation,W92000004,Wales,femaleCases,90+,2395,11500.6
14/01/2021,nation,W92000004,Wales,maleCases,0_to_4,1694,2000.0
14/01/2021,nation,W92000004,Wales,maleCases,5_to_9,1863,1759.8
14/01/2021,nation,W92000004,Wales,maleCases,10_to_14,2675,2839.5
14/01/2021,nation,W92000004,Wales,maleCases,15_to_19,5114,5515.9
14/01/2021,nation,W92000004,Wales,maleCases,20_to_24,7665,8583.4
14/01/2021,nation,W92000004,Wales,maleCases,25_to_29,7126,6701.0
14/01/2021,nation,W92000004,Wales,maleCases,30_to_34,6682,6271.6
14/01/2021,nation,W92000004,Wales,maleCases,35_to_39,5930,6160.0
14/01/2021,nation,W92000004,Wales,maleCases,40_to_44,5508,6025.3
14/01/2021,nation,W92000004,Wales,maleCases,45_to_49,5974,7140.6
14/01/2021,nation,W92000004,Wales,maleCases,50_to_54,6471,6672.5
14/01/2021,nation,W92000004,Wales,maleCases,55_to_59,6248,5823.4
14/01/2021,nation,W92000004,Wales,maleCases,60_to_64,4617,4916.9
14/01/2021,nation,W92000004,Wales,maleCases,65_to_69,3057,3451.7
14/01/2021,nation,W92000004,Wales,maleCases,70_to_74,2754,3178.8
14/01/2021,nation,W92000004,Wales,maleCases,75_to_79,2326,3909.1
14/01/2021,nation,W92000004,Wales,maleCases,80_to_84,2046,5153.5
14/01/2021,nation,W92000004,Wales,maleCases,85_to_89,1437,6716.2
14/01/2021,nation,W92000004,Wales,maleCases,90+,1003,10349.8
15/01/2021,nation,W92000004,Wales,femaleCases,0_to_4,1625,2010.1
15/01/2021,nation,W92000004,Wales,femaleCases,5_to_9,1736,1555.4
15/01/2021,nation,W92000004,Wales,femaleCases,10_to_14,2586,2886.9
15/01/2021,nation,W92000004,Wales,femaleCases,15_to_19,6396,7259.4
15/01/2021,nation,W92000004,Wales,femaleCases,20_to_24,9344,11246.9
15/01/2021,nation,W92000004,Wales,femaleCases,25_to_29,8952,9319.3
15/01/2021,nation,W92000004,Wales,femaleCases,30_to_34,8345,8204.1
15/01/2021,nation,W92000004,Wales,femaleCases,35_to_39,7702,7965.9
15/01/2021,nation,W92000004,Wales,femaleCases,40_to_44,7155,7652.0
15/01/2021,nation,W92000004,Wales,femaleCases,45_to_49,7823,9107.7
15/01/2021,nation,W92000004,Wales,femaleCases,50_to_54,8461,8287.6
15/01/2021,nation,W92000004,Wales,femaleCases,55_to_59,7563,6681.8
15/01/2021,nation,W92000004,Wales,femaleCases,60_to_64,5262,5317.7
15/01/2021,nation,W92000004,Wales,femaleCases,65_to_69,2962,3165.3
15/01/2021,nation,W92000004,Wales,femaleCases,70_to_74,2621,2828.9
15/01/2021,nation,W92000004,Wales,femaleCases,75_to_79,2335,3470.4
15/01/2021,nation,W92000004,Wales,femaleCases,80_to_84,2406,4805.5
15/01/2021,nation,W92000004,Wales,femaleCases,85_to_89,2325,7157.8
15/01/2021,nation,W92000004,Wales,femaleCases,90+,2425,11644.7
15/01/2021,nation,W92000004,Wales,maleCases,0_to_4,1702,2009.5
15/01/2021,nation,W92000004,Wales,maleCases,5_to_9,1872,1768.3
15/01/2021,nation,W92000004,Wales,maleCases,10_to_14,2685,2850.1
15/01/2021,nation,W92000004,Wales,maleCases,15_to_19,5133,5536.4
15/01/2021,nation,W92000004,Wales,maleCases,20_to_24,7715,8639.4
15/01/2021,nation,W92000004,Wales,maleCases,25_to_29,7166,6738.6
15/01/2021,nation,W92000004,Wales,maleCases,30_to_34,6721,6308.3
15/01/2021,nation,W92000004,Wales,maleCases,35_to_39,5970,6201.5
15/01/2021,nation,W92000004,Wales,maleCases,40_to_44,5534,6053.7
15/01/2021,nation,W92000004,Wales,maleCases,45_to_49,6001,7172.9
15/01/2021,nation,W92000004,Wales,maleCases,50_to_54,6518,6721.0
15/01/2021,nation,W92000004,Wales,maleCases,55_to_59,6273,5846.7
15/01/2021,nation,W92000004,Wales,maleCases,60_to_64,4657,4959.5
15/01/2021,nation,W92000004,Wales,maleCases,65_to_69,3076,3473.2
15/01/2021,nation,W92000004,Wales,maleCases,70_to_74,2773,3200.7
15/01/2021,nation,W92000004,Wales,maleCases,75_to_79,2334,3922.6
15/01/2021,nation,W92000004,Wales,maleCases,80_to_84,2070,5214.0
15/01/2021,nation,W92000004,Wales,maleCases,85_to_89,1448,6767.6
15/01/2021,nation,W92000004,Wales,maleCases,90+,1015,10473.6
17/01/2021,nation,W92000004,Wales,femaleCases,0_to_4,1652,2043.5
17/01/2021,nation,W92000004,Wales,femaleCases,5_to_9,1760,1576.9
17/01/2021,nation,W92000004,Wales,femaleCases,10_to_14,2616,2920.4
17/01/2021,nation,W92000004,Wales,femaleCases,15_to_19,6473,7346.8
17/01/2021,nation,W92000004,Wales,femaleCases,20_to_24,9460,11386.5
17/01/2021,nation,W92000004,Wales,femaleCases,25_to_29,9058,9429.6
17/01/2021,nation,W92000004,Wales,femaleCases,30_to_34,8457,8314.2
17/01/2021,nation,W92000004,Wales,femaleCases,35_to_39,7804,8071.4
17/01/2021,nation,W92000004,Wales,femaleCases,40_to_44,7233,7735.4
17/01/2021,nation,W92000004,Wales,femaleCases,45_to_49,7928,9230.0
17/01/2021,nation,W92000004,Wales,femaleCases,50_to_54,8574,8398.3
17/01/2021,nation,W92000004,Wales,femaleCases,55_to_59,7687,6791.4
17/01/2021,nation,W92000004,Wales,femaleCases,60_to_64,5330,5386.4
17/01/2021,nation,W92000004,Wales,femaleCases,65_to_69,3006,3212.3
17/01/2021,nation,W92000004,Wales,femaleCases,70_to_74,2659,2869.9
17/01/2021,nation,W92000004,Wales,femaleCases,75_to_79,2368,3519.5
17/01/2021,nation,W92000004,Wales,femaleCases,80_to_84,2451,4895.3
17/01/2021,nation,W92000004,Wales,femaleCases,85_to_89,2377,7317.9
17/01/2021,nation,W92000004,Wales,femaleCases,90+,2479,11904.0
17/01/2021,nation,W92000004,Wales,maleCases,0_to_4,1733,2046.1
17/01/2021,nation,W92000004,Wales,maleCases,5_to_9,1896,1790.9
17/01/2021,nation,W92000004,Wales,maleCases,10_to_14,2706,2872.4
17/01/2021,nation,W92000004,Wales,maleCases,15_to_19,5189,5596.8
17/01/2021,nation,W92000004,Wales,maleCases,20_to_24,7817,8753.6
17/01/2021,nation,W92000004,Wales,maleCases,25_to_29,7283,6848.6
17/01/2021,nation,W92000004,Wales,maleCases,30_to_34,6844,6423.7
17/01/2021,nation,W92000004,Wales,maleCases,35_to_39,6053,6287.7
17/01/2021,nation,W92000004,Wales,maleCases,40_to_44,5608,6134.7
17/01/2021,nation,W92000004,Wales,maleCases,45_to_49,6086,7274.5
17/01/2021,nation,W92000004,Wales,maleCases,50_to_54,6609,6814.8
17/01/2021,nation,W92000004,Wales,maleCases,55_to_59,6366,5933.3
17/01/2021,nation,W92000004,Wales,maleCases,60_to_64,4734,5041.5
17/01/2021,nation,W92000004,Wales,maleCases,65_to_69,3125,3528.5
17/01/2021,nation,W92000004,Wales,maleCases,70_to_74,2808,3241.1
17/01/2021,nation,W92000004,Wales,maleCases,75_to_79,2367,3978.0
17/01/2021,nation,W92000004,Wales,maleCases,80_to_84,2095,5276.9
17/01/2021,nation,W92000004,Wales,maleCases,85_to_89,1468,6861.1
17/01/2021,nation,W92000004,Wales,maleCases,90+,1030,10628.4
18/01/2021,nation,W92000004,Wales,femaleCases,0_to_4,1659,2052.1
18/01/2021,nation,W92000004,Wales,femaleCases,5_to_9,1768,1584.0
18/01/2021,nation,W92000004,Wales,femaleCases,10_to_14,2641,2948.3
18/01/2021,nation,W92000004,Wales,femaleCases,15_to_19,6511,7390.0
18/01/2021,nation,W92000004,Wales,femaleCases,20_to_24,9507,11443.0
18/01/2021,nation,W92000004,Wales,femaleCases,25_to_29,9113,9486.9
18/01/2021,nation,W92000004,Wales,femaleCases,30_to_34,8508,8364.4
18/01/2021,nation,W92000004,Wales,femaleCases,35_to_39,7857,8126.2
18/01/2021,nation,W92000004,Wales,femaleCases,40_to_44,7271,7776.1
18/01/2021,nation,W92000004,Wales,femaleCases,45_to_49,7981,9291.7
18/01/2021,nation,W92000004,Wales,femaleCases,50_to_54,8636,8459.0
18/01/2021,nation,W92000004,Wales,femaleCases,55_to_59,7722,6822.3
18/01/2021,nation,W92000004,Wales,femaleCases,60_to_64,5366,5422.8
18/01/2021,nation,W92000004,Wales,femaleCases,65_to_69,3025,3232.6
18/01/2021,nation,W92000004,Wales,femaleCases,70_to_74,2676,2888.3
18/01/2021,nation,W92000004,Wales,femaleCases,75_to_79,2385,3544.7
18/01/2021,nation,W92000004,Wales,femaleCases,80_to_84,2462,4917.3
18/01/2021,nation,W92000004,Wales,femaleCases,85_to_89,2380,7327.1
18/01/2021,nation,W92000004,Wales,femaleCases,90+,2496,11985.6
18/01/2021,nation,W92000004,Wales,maleCases,0_to_4,1749,2065.0
18/01/2021,nation,W92000004,Wales,maleCases,5_to_9,1911,1805.1
18/01/2021,nation,W92000004,Wales,maleCases,10_to_14,2722,2889.4
18/01/2021,nation,W92000004,Wales,maleCases,15_to_19,5220,5630.3
18/01/2021,nation,W92000004,Wales,maleCases,20_to_24,7856,8797.3
18/01/2021,nation,W92000004,Wales,maleCases,25_to_29,7332,6894.7
18/01/2021,nation,W92000004,Wales,maleCases,30_to_34,6889,6465.9
18/01/2021,nation,W92000004,Wales,maleCases,35_to_39,6097,6333.4
18/01/2021,nation,W92000004,Wales,maleCases,40_to_44,5634,6163.1
18/01/2021,nation,W92000004,Wales,maleCases,45_to_49,6128,7324.7
18/01/2021,nation,W92000004,Wales,maleCases,50_to_54,6654,6861.2
18/01/2021,nation,W92000004,Wales,maleCases,55_to_59,6410,5974.4
18/01/2021,nation,W92000004,Wales,maleCases,60_to_64,4762,5071.4
18/01/2021,nation,W92000004,Wales,maleCases,65_to_69,3151,3557.9
18/01/2021,nation,W92000004,Wales,maleCases,70_to_74,2825,3260.8
18/01/2021,nation,W92000004,Wales,maleCases,75_to_79,2380,3999.9
18/01/2021,nation,W92000004,Wales,maleCases,80_to_84,2101,5292.1
18/01/2021,nation,W92000004,Wales,maleCases,85_to_89,1476,6898.5
18/01/2021,nation,W92000004,Wales,maleCases,90+,1034,10669.7
23/01/2021,nation,W92000004,Wales,femaleCases,0_to_4,1722,2130.1
23/01/2021,nation,W92000004,Wales,femaleCases,5_to_9,1819,1629.7
23/01/2021,nation,W92000004,Wales,femaleCases,10_to_14,2709,3024.2
23/01/2021,nation,W92000004,Wales,femaleCases,15_to_19,6667,7567.0
23/01/2021,nation,W92000004,Wales,femaleCases,20_to_24,9809,11806.6
23/01/2021,nation,W92000004,Wales,femaleCases,25_to_29,9415,9801.3
23/01/2021,nation,W92000004,Wales,femaleCases,30_to_34,8798,8649.5
23/01/2021,nation,W92000004,Wales,femaleCases,35_to_39,8103,8380.7
23/01/2021,nation,W92000004,Wales,femaleCases,40_to_44,7484,8003.9
23/01/2021,nation,W92000004,Wales,femaleCases,45_to_49,8232,9583.9
23/01/2021,nation,W92000004,Wales,femaleCases,50_to_54,8905,8722.5
23/01/2021,nation,W92000004,Wales,femaleCases,55_to_59,7988,7057.3
23/01/2021,nation,W92000004,Wales,femaleCases,60_to_64,5555,5613.8
23/01/2021,nation,W92000004,Wales,femaleCases,65_to_69,3135,3350.1
23/01/2021,nation,W92000004,Wales,femaleCases,70_to_74,2764,2983.3
23/01/2021,nation,W92000004,Wales,femaleCases,75_to_79,2475,3678.5
23/01/2021,nation,W92000004,Wales,femaleCases,80_to_84,2559,5111.0
23/01/2021,nation,W92000004,Wales,femaleCases,85_to_89,2489,7662.7
23/01/2021,nation,W92000004,Wales,femaleCases,90+,2611,12537.8
23/01/2021,nation,W92000004,Wales,maleCases,0_to_4,1811,2138.2
23/01/2021,nation,W92000004,Wales,maleCases,5_to_9,1977,1867.5
23/01/2021,nation,W92000004,Wales,maleCases,10_to_14,2788,2959.4
23/01/2021,nation,W92000004,Wales,maleCases,15_to_19,5346,5766.2
23/01/2021,nation,W92000004,Wales,maleCases,20_to_24,8064,9030.2
23/01/2021,nation,W92000004,Wales,maleCases,25_to_29,7594,7141.0
23/01/2021,nation,W92000004,Wales,maleCases,30_to_34,7134,6695.9
23/01/2021,nation,W92000004,Wales,maleCases,35_to_39,6305,6549.5
23/01/2021,nation,W92000004,Wales,maleCases,40_to_44,5836,6384.1
23/01/2021,nation,W92000004,Wales,maleCases,45_to_49,6307,7538.7
23/01/2021,nation,W92000004,Wales,maleCases,50_to_54,6895,7109.7
23/01/2021,nation,W92000004,Wales,maleCases,55_to_59,6628,6177.5
23/01/2021,nation,W92000004,Wales,maleCases,60_to_64,4910,5229.0
23/01/2021,nation,W92000004,Wales,maleCases,65_to_69,3258,3678.7
23/01/2021,nation,W92000004,Wales,maleCases,70_to_74,2914,3363.5
23/01/2021,nation,W92000004,Wales,maleCases,75_to_79,2463,4139.4
23/01/2021,nation,W92000004,Wales,maleCases,80_to_84,2181,5493.6
23/01/2021,nation,W92000004,Wales,maleCases,85_to_89,1546,7225.6
23/01/2021,nation,W92000004,Wales,maleCases,90+,1081,11154.7
25/01/2021,nation,W92000004,Wales,femaleCases,0_to_4,1729,2138.7
25/01/2021,nation,W92000004,Wales,femaleCases,5_to_9,1828,1637.8
25/01/2021,nation,W92000004,Wales,femaleCases,10_to_14,2716,3032.1
25/01/2021,nation,W92000004,Wales,femaleCases,15_to_19,6678,7579.5
25/01/2021,nation,W92000004,Wales,femaleCases,20_to_24,9837,11840.3
25/01/2021,nation,W92000004,Wales,femaleCases,25_to_29,9460,9848.1
25/01/2021,nation,W92000004,Wales,femaleCases,30_to_34,8820,8671.1
25/01/2021,nation,W92000004,Wales,femaleCases,35_to_39,8124,8402.4
25/01/2021,nation,W92000004,Wales,femaleCases,40_to_44,7505,8026.3
25/01/2021,nation,W92000004,Wales,femaleCases,45_to_49,8258,9614.2
25/01/2021,nation,W92000004,Wales,femaleCases,50_to_54,8928,8745.1
25/01/2021,nation,W92000004,Wales,femaleCases,55_to_59,8009,7075.8
25/01/2021,nation,W92000004,Wales,femaleCases,60_to_64,5569,5627.9
25/01/2021,nation,W92000004,Wales,femaleCases,65_to_69,3144,3359.8
25/01/2021,nation,W92000004,Wales,femaleCases,70_to_74,2771,2990.8
25/01/2021,nation,W92000004,Wales,femaleCases,75_to_79,2480,3685.9
25/01/2021,nation,W92000004,Wales,femaleCases,80_to_84,2567,5127.0
25/01/2021,nation,W92000004,Wales,femaleCases,85_to_89,2496,7684.3
25/01/2021,nation,W92000004,Wales,femaleCases,90+,2619,12576.2
25/01/2021,nation,W92000004,Wales,maleCases,0_to_4,1819,2147.6
25/01/2021,nation,W92000004,Wales,maleCases,5_to_9,1983,1873.1
25/01/2021,nation,W92000004,Wales,maleCases,10_to_14,2798,2970.0
25/01/2021,nation,W92000004,Wales,maleCases,15_to_19,5357,5778.0
25/01/2021,nation,W92000004,Wales,maleCases,20_to_24,8081,9049.3
25/01/2021,nation,W92000004,Wales,maleCases,25_to_29,7624,7169.3
25/01/2021,nation,W92000004,Wales,maleCases,30_to_34,7157,6717.5
25/01/2021,nation,W92000004,Wales,maleCases,35_to_39,6324,6569.2
25/01/2021,nation,W92000004,Wales,maleCases,40_to_44,5855,6404.9
25/01/2021,nation,W92000004,Wales,maleCases,45_to_49,6329,7565.0
25/01/2021,nation,W92000004,Wales,maleCases,50_to_54,6917,7132.4
25/01/2021,nation,W92000004,Wales,maleCases,55_to_59,6655,6202.7
25/01/2021,nation,W92000004,Wales,maleCases,60_to_64,4928,5248.1
25/01/2021,nation,W92000004,Wales,maleCases,65_to_69,3267,3688.9
25/01/2021,nation,W92000004,Wales,maleCases,70_to_74,2925,3376.2
25/01/2021,nation,W92000004,Wales,maleCases,75_to_79,2468,4147.8
25/01/2021,nation,W92000004,Wales,maleCases,80_to_84,2189,5513.7
25/01/2021,nation,W92000004,Wales,maleCases,85_to_89,1550,7244.3
25/01/2021,nation,W92000004,Wales,maleCases,90+,1082,11165.0
26/01/2021,nation,W92000004,Wales,femaleCases,0_to_4,1731,2141.2
26/01/2021,nation,W92000004,Wales,femaleCases,5_to_9,1833,1642.3
26/01/2021,nation,W92000004,Wales,femaleCases,10_to_14,2724,3041.0
26/01/2021,nation,W92000004,Wales,femaleCases,15_to_19,6687,7589.7
26/01/2021,nation,W92000004,Wales,femaleCases,20_to_24,9853,11859.5
26/01/2021,nation,W92000004,Wales,femaleCases,25_to_29,9492,9881.4
26/01/2021,nation,W92000004,Wales,femaleCases,30_to_34,8858,8708.5
26/01/2021,nation,W92000004,Wales,femaleCases,35_to_39,8145,8424.1
26/01/2021,nation,W92000004,Wales,femaleCases,40_to_44,7521,8043.4
26/01/2021,nation,W92000004,Wales,femaleCases,45_to_49,8280,9639.8
26/01/2021,nation,W92000004,Wales,femaleCases,50_to_54,8942,8758.8
26/01/2021,nation,W92000004,Wales,femaleCases,55_to_59,8037,7100.6
26/01/2021,nation,W92000004,Wales,femaleCases,60_to_64,5579,5638.0
26/01/2021,nation,W92000004,Wales,femaleCases,65_to_69,3148,3364.0
26/01/2021,nation,W92000004,Wales,femaleCases,70_to_74,2774,2994.1
26/01/2021,nation,W92000004,Wales,femaleCases,75_to_79,2491,3702.3
26/01/2021,nation,W92000004,Wales,femaleCases,80_to_84,2570,5133.0
26/01/2021,nation,W92000004,Wales,femaleCases,85_to_89,2502,7702.7
26/01/2021,nation,W92000004,Wales,femaleCases,90+,2627,12614.6
26/01/2021,nation,W92000004,Wales,maleCases,0_to_4,1828,2158.2
26/01/2021,nation,W92000004,Wales,maleCases,5_to_9,1985,1875.0
26/01/2021,nation,W92000004,Wales,maleCases,10_to_14,2803,2975.3
26/01/2021,nation,W92000004,Wales,maleCases,15_to_19,5369,5791.0
26/01/2021,nation,W92000004,Wales,maleCases,20_to_24,8100,9070.5
26/01/2021,nation,W92000004,Wales,maleCases,25_to_29,7649,7192.8
26/01/2021,nation,W92000004,Wales,maleCases,30_to_34,7185,6743.8
26/01/2021,nation,W92000004,Wales,maleCases,35_to_39,6347,6593.1
26/01/2021,nation,W92000004,Wales,maleCases,40_to_44,5878,6430.0
26/01/2021,nation,W92000004,Wales,maleCases,45_to_49,6352,7592.5
26/01/2021,nation,W92000004,Wales,maleCases,50_to_54,6941,7157.1
26/01/2021,nation,W92000004,Wales,maleCases,55_to_59,6688,6233.5
26/01/2021,nation,W92000004,Wales,maleCases,60_to_64,4950,5271.6
26/01/2021,nation,W92000004,Wales,maleCases,65_to_69,3272,3694.5
26/01/2021,nation,W92000004,Wales,maleCases,70_to_74,2927,3378.5
26/01/2021,nation,W92000004,Wales,maleCases,75_to_79,2478,4164.6
26/01/2021,nation,W92000004,Wales,maleCases,80_to_84,2191,5518.8
26/01/2021,nation,W92000004,Wales,maleCases,85_to_89,1560,7291.1
26/01/2021,nation,W92000004,Wales,maleCases,90+,1086,11206.3
27/01/2021,nation,W92000004,Wales,femaleCases,0_to_4,1741,2153.6
27/01/2021,nation,W92000004,Wales,femaleCases,5_to_9,1840,1648.5
27/01/2021,nation,W92000004,Wales,femaleCases,10_to_14,2733,3051.0
27/01/2021,nation,W92000004,Wales,femaleCases,15_to_19,6700,7604.5
27/01/2021,nation,W92000004,Wales,femaleCases,20_to_24,9889,11902.8
27/01/2021,nation,W92000004,Wales,femaleCases,25_to_29,9535,9926.2
27/01/2021,nation,W92000004,Wales,femaleCases,30_to_34,8894,8743.9
27/01/2021,nation,W92000004,Wales,femaleCases,35_to_39,8171,8451.0
27/01/2021,nation,W92000004,Wales,femaleCases,40_to_44,7557,8081.9
27/01/2021,nation,W92000004,Wales,femaleCases,45_to_49,8307,9671.2
27/01/2021,nation,W92000004,Wales,femaleCases,50_to_54,8969,8785.2
27/01/2021,nation,W92000004,Wales,femaleCases,55_to_59,8061,7121.8
27/01/2021,nation,W92000004,Wales,femaleCases,60_to_64,5595,5654.2
27/01/2021,nation,W92000004,Wales,femaleCases,65_to_69,3158,3374.7
27/01/2021,nation,W92000004,Wales,femaleCases,70_to_74,2781,3001.6
27/01/2021,nation,W92000004,Wales,femaleCases,75_to_79,2503,3720.1
27/01/2021,nation,W92000004,Wales,femaleCases,80_to_84,2586,5165.0
27/01/2021,nation,W92000004,Wales,femaleCases,85_to_89,2514,7739.7
27/01/2021,nation,W92000004,Wales,femaleCases,90+,2645,12701.1
27/01/2021,nation,W92000004,Wales,maleCases,0_to_4,1835,2166.5
27/01/2021,nation,W92000004,Wales,maleCases,5_to_9,1987,1876.9
27/01/2021,nation,W92000004,Wales,maleCases,10_to_14,2814,2987.0
27/01/2021,nation,W92000004,Wales,maleCases,15_to_19,5380,5802.9
27/01/2021,nation,W92000004,Wales,maleCases,20_to_24,8129,9103.0
27/01/2021,nation,W92000004,Wales,maleCases,25_to_29,7680,7221.9
27/01/2021,nation,W92000004,Wales,maleCases,30_to_34,7209,6766.3
27/01/2021,nation,W92000004,Wales,maleCases,35_to_39,6372,6619.1
27/01/2021,nation,W92000004,Wales,maleCases,40_to_44,5907,6461.7
27/01/2021,nation,W92000004,Wales,maleCases,45_to_49,6377,7622.3
27/01/2021,nation,W92000004,Wales,maleCases,50_to_54,6966,7182.9
27/01/2021,nation,W92000004,Wales,maleCases,55_to_59,6711,6254.9
27/01/2021,nation,W92000004,Wales,maleCases,60_to_64,4971,5293.9
27/01/2021,nation,W92000004,Wales,maleCases,65_to_69,3284,3708.1
27/01/2021,nation,W92000004,Wales,maleCases,70_to_74,2935,3387.7
27/01/2021,nation,W92000004,Wales,maleCases,75_to_79,2488,4181.4
27/01/2021,nation,W92000004,Wales,maleCases,80_to_84,2201,5543.9
27/01/2021,nation,W92000004,Wales,maleCases,85_to_89,1571,7342.5
27/01/2021,nation,W92000004,Wales,maleCases,90+,1091,11257.9
28/01/2021,nation,W92000004,Wales,femaleCases,0_to_4,1748,2162.2
28/01/2021,nation,W92000004,Wales,femaleCases,5_to_9,1849,1656.6
28/01/2021,nation,W92000004,Wales,femaleCases,10_to_14,2743,3062.2
28/01/2021,nation,W92000004,Wales,femaleCases,15_to_19,6712,7618.1
28/01/2021,nation,W92000004,Wales,femaleCases,20_to_24,9913,11931.7
28/01/2021,nation,W92000004,Wales,femaleCases,25_to_29,9563,9955.3
28/01/2021,nation,W92000004,Wales,femaleCases,30_to_34,8907,8756.6
28/01/2021,nation,W92000004,Wales,femaleCases,35_to_39,8197,8477.9
28/01/2021,nation,W92000004,Wales,femaleCases,40_to_44,7576,8102.2
28/01/2021,nation,W92000004,Wales,femaleCases,45_to_49,8326,9693.3
28/01/2021,nation,W92000004,Wales,femaleCases,50_to_54,9001,8816.6
28/01/2021,nation,W92000004,Wales,femaleCases,55_to_59,8086,7143.9
28/01/2021,nation,W92000004,Wales,femaleCases,60_to_64,5614,5673.4
28/01/2021,nation,W92000004,Wales,femaleCases,65_to_69,3169,3386.5
28/01/2021,nation,W92000004,Wales,femaleCases,70_to_74,2788,3009.2
28/01/2021,nation,W92000004,Wales,femaleCases,75_to_79,2514,3736.5
28/01/2021,nation,W92000004,Wales,femaleCases,80_to_84,2597,5186.9
28/01/2021,nation,W92000004,Wales,femaleCases,85_to_89,2530,7788.9
28/01/2021,nation,W92000004,Wales,femaleCases,90+,2660,12773.1
28/01/2021,nation,W92000004,Wales,maleCases,0_to_4,1840,2172.4
28/01/2021,nation,W92000004,Wales,maleCases,5_to_9,1994,1883.5
28/01/2021,nation,W92000004,Wales,maleCases,10_to_14,2820,2993.4
28/01/2021,nation,W92000004,Wales,maleCases,15_to_19,5390,5813.6
28/01/2021,nation,W92000004,Wales,maleCases,20_to_24,8146,9122.1
28/01/2021,nation,W92000004,Wales,maleCases,25_to_29,7704,7244.5
28/01/2021,nation,W92000004,Wales,maleCases,30_to_34,7231,6786.9
28/01/2021,nation,W92000004,Wales,maleCases,35_to_39,6387,6634.7
28/01/2021,nation,W92000004,Wales,maleCases,40_to_44,5922,6478.1
28/01/2021,nation,W92000004,Wales,maleCases,45_to_49,6394,7642.7
